folioviv,foliohog,numren,id_trabajo,tipoact,clave,gasto
2909716301,1,04,1,4,B00,17300
2909716301,1,04,1,4,B06,3000
2909716301,1,04,1,4,B07,5000
2909716301,1,04,1,4,B10,3000
2909716301,1,04,1,4,B11,300
2909716301,1,01,1,4,B11,300
2909716302,1,01,1,5,C00,20000
2909716302,1,01,1,5,C06,12000
2909716302,1,01,1,5,C08,7000
2909716302,1,01,1,5,C09,1000
2909716302,1,01,1,4,B08,2440
2909716302,1,01,1,4,B07,840
2909716302,1,01,1,4,B06,2000
2909716302,1,01,1,4,B04,2000
2909716302,1,01,1,4,B02,7500
2909716302,1,01,1,4,B00,21580
2909716302,1,01,1,4,B15,500
2909716302,1,01,1,4,B10,5700
2909716302,1,01,1,4,B11,600
2909716305,1,01,1,5,C08,17680
2909716305,1,01,1,5,C00,17680
2909716305,1,01,1,4,B00,8650
2909716305,1,01,1,4,B10,2200
2909716305,1,01,1,4,B07,3450
2909716305,1,01,1,4,B06,1900
2909716305,1,01,1,4,B11,1100
2909716607,1,01,2,4,B00,7018
2909716607,1,01,2,4,B02,6600
2909716607,1,01,2,4,B07,168
2909716607,1,01,2,4,B03,250
2909716609,1,01,1,5,C10,1800
2909716609,1,01,1,5,C08,6000
2909716609,1,01,1,5,C12,100
2909716609,1,01,1,5,C00,8100
2909716609,1,01,1,5,C07,200
2909716610,1,01,1,5,C10,1200
2909716610,1,01,1,5,C08,16500
2909716610,1,01,1,5,C00,17700
2909716610,1,01,1,4,B11,485
2909716610,1,01,1,4,B07,1560
2909716610,1,01,1,4,B00,2045
2909716612,1,02,1,5,C10,1500
2909716612,1,02,1,5,C12,600
2909716612,1,02,1,5,C08,134500
2909716612,1,02,1,5,C07,450
2909716612,1,02,1,5,C05,5000
2909716612,1,02,1,5,C00,142050
2909716612,1,02,1,4,B15,7000
2909716612,1,02,1,4,B11,16800
2909716612,1,02,1,4,B00,58200
2909716612,1,02,1,4,B04,3000
2909716612,1,02,1,4,B05,3000
2909716612,1,02,1,4,B06,10000
2909716612,1,02,1,4,B07,2400
2909716612,1,02,1,4,B10,16000
2909716814,1,03,1,4,B22,30000
2909716814,1,03,1,4,B14,2400
2909716814,1,03,1,4,B12,11200
2909716814,1,03,1,4,B10,9000
2909716814,1,03,1,4,B07,7000
2909716814,1,03,1,4,B06,10000
2909716814,1,03,1,4,B02,3000
2909716814,1,03,1,4,B00,42600
2909716818,1,01,1,5,C00,19120
2909716818,1,01,1,5,C08,18720
2909716818,1,01,1,5,C10,400
2909718004,1,01,1,5,C08,6320
2909718004,1,01,1,5,C10,1000
2909718004,1,01,1,5,C09,1000
2909718004,1,01,1,5,C00,8570
2909718004,1,01,1,5,C07,250
2909720501,1,02,1,5,C08,2800
2909720501,1,02,1,5,C00,2900
2909720501,1,02,1,4,B00,120
2909720501,1,02,1,5,C10,100
2909720501,1,02,1,4,B07,120
2909720506,1,01,2,4,B02,500
2909720506,1,01,2,4,B00,500
2909720506,1,01,2,5,C00,4600
2909720506,1,01,2,5,C09,200
2909720506,1,01,2,5,C08,4000
2909720506,1,01,2,5,C10,400
2909721704,1,01,2,4,B02,5000
2909721704,1,01,2,4,B00,7500
2909721704,1,01,2,4,B10,2500
2909722905,1,01,1,5,C07,431
2909722905,1,01,1,5,C00,9431
2909722905,1,01,1,5,C08,9000
2909723703,1,01,1,4,B03,100
2909723703,1,01,1,4,B00,2200
2909723703,1,01,1,4,B02,2100
2909725206,1,02,1,4,B07,120
2909725206,1,02,1,4,B11,280
2909725206,1,02,1,4,B00,1480
2909725206,1,02,1,4,B10,1080
2909728806,1,02,1,4,B02,4000
2909728806,1,02,1,4,B00,6400
2909728806,1,02,1,4,B10,2400
2909730004,1,02,1,4,B02,2000
2909730004,1,02,1,4,B10,1050
2909730004,1,02,1,4,B00,3850
2909730004,1,02,1,4,B03,800
2909731305,1,02,1,5,C08,9000
2909731305,1,02,1,5,C07,300
2909731305,1,02,1,5,C00,9800
2909731305,1,01,1,4,B15,12800
2909731305,1,01,1,4,B11,1200
2909731305,1,01,1,4,B10,1800
2909731305,1,02,1,5,C10,350
2909731305,1,02,1,5,C09,150
2909731305,1,01,1,4,B07,2000
2909731305,1,01,1,4,B03,2100
2909731305,1,01,1,4,B02,12000
2909731305,1,01,1,4,B00,31900
2909732501,1,01,1,5,C10,140
2909732501,1,01,1,5,C00,140
2909732506,1,01,1,5,C08,1400
2909732506,1,01,1,5,C00,1400
2909733405,1,01,1,4,B00,1500
2909733405,1,01,1,4,B11,1500
2909733405,1,01,2,5,C00,260400
2909733405,1,01,2,5,C08,254000
2909733405,1,01,2,5,C09,4000
2909733405,1,01,2,5,C10,2400
2909742206,1,01,1,4,B02,2700
2909742206,1,01,1,4,B04,4000
2909742206,1,01,1,4,B06,2000
2909742206,1,01,1,4,B10,1200
2909742206,1,01,1,4,B00,10500
2909742206,1,01,1,5,C00,875
2909742206,1,01,1,5,C08,475
2909742206,1,01,1,5,C10,400
2909742206,1,01,1,4,B11,600
2909742715,1,02,1,5,C00,920
2909742715,1,02,1,5,C05,120
2909742715,1,02,1,5,C09,800
2909743001,1,02,1,5,C10,250
2909743001,1,02,1,5,C08,400
2909743001,1,02,1,5,C00,3050
2909743001,1,02,1,4,B11,600
2909743001,1,02,1,4,B10,1200
2909743001,1,02,1,4,B06,1200
2909743001,1,02,1,4,B02,700
2909743001,1,02,1,4,B00,3700
2909743001,1,02,1,5,C07,2400
2909743005,1,02,1,4,B02,2700
2909743005,1,02,1,4,B00,4700
2909743005,1,02,1,4,B10,2000
2909744302,1,01,1,4,B07,1200
2909744302,1,01,1,4,B06,4800
2909744302,1,01,1,4,B04,3600
2909744302,1,01,1,4,B02,3000
2909744302,1,01,1,4,B00,16900
2909744302,1,01,1,5,C10,450
2909744302,1,01,1,5,C09,600
2909744302,1,01,1,5,C08,8000
2909744302,1,01,1,5,C00,9050
2909744302,1,01,1,4,B11,300
2909744302,1,01,1,4,B15,4000
2909745502,1,01,1,4,B15,1000
2909745502,1,01,1,4,B00,8300
2909745502,1,01,1,4,B11,800
2909745502,1,01,1,4,B10,2000
2909745502,1,01,1,4,B03,500
2909745502,1,01,1,4,B02,2000
2909745502,1,01,1,4,B01,2000
2909747903,1,01,2,4,B10,1000
2909747903,1,01,2,4,B00,2100
2909747903,1,01,2,4,B02,1000
2909747903,1,01,2,4,B07,100
2909748204,1,02,1,4,B02,500
2909748204,1,02,1,4,B00,1300
2909748204,1,02,1,4,B10,800
2909748204,1,02,1,5,C00,3800
2909748204,1,03,1,4,B10,400
2909748204,1,02,1,5,C08,1200
2909748204,1,02,1,5,C10,600
2909748204,1,03,1,4,B00,400
2909748204,1,02,1,5,C07,2000
2969752919,1,01,1,5,C00,5700
2969752919,1,01,1,5,C09,500
2969752919,1,01,1,5,C08,5200
2969753020,1,01,2,5,C00,45180
2969753020,1,01,2,5,C13,18200
2969753020,1,01,2,5,C12,600
2969753020,1,01,2,5,C10,400
2969753020,1,01,2,5,C09,500
2969753020,1,01,2,5,C08,25000
2969753020,1,01,2,5,C05,480
2969753021,1,02,2,4,B02,1500
2969753021,1,02,2,4,B00,3140
2969753021,1,02,2,5,C10,500
2969753021,1,02,2,5,C08,1250
2969753021,1,02,2,5,C00,1750
2969753021,1,02,2,4,B10,1520
2969753021,1,02,2,4,B07,120
2969753024,1,01,1,5,C00,11300
2969753024,1,01,1,5,C08,10800
2969753024,1,01,1,5,C09,300
2969753024,1,01,1,5,C10,200
2969753401,1,01,1,4,B00,21100
2969753401,1,01,1,4,B09,5600
2969753401,1,01,1,4,B06,10000
2969753401,1,01,1,4,B05,2200
2969753401,1,01,1,4,B04,3000
2969753401,1,01,1,4,B11,300
2969753402,1,04,2,5,C06,1200
2969753402,1,04,2,5,C00,1200
2969753402,1,04,2,4,B09,3000
2969753402,1,04,2,4,B07,400
2969753402,1,04,2,4,B02,3200
2969753402,1,04,2,4,B00,6600
2969753402,1,01,1,4,B09,2100
2969753402,1,01,1,4,B06,1000
2969753402,1,01,1,4,B00,8100
2969753402,1,01,1,4,B02,5000
2969753406,1,01,2,5,C07,3900
2969753406,1,01,2,5,C10,160
2969753406,1,01,2,5,C08,2778
2969753406,1,01,2,5,C00,6838
2969753608,1,01,2,5,C00,2500
2969753608,1,01,2,4,B00,7200
2969753608,1,01,2,5,C09,1000
2969753608,1,01,2,5,C10,500
2969753608,1,01,2,4,B02,5000
2969753608,1,01,2,4,B07,200
2969753608,1,01,2,4,B10,2000
2969753608,1,01,2,5,C08,1000
2969753609,1,01,1,4,B02,3900
2969753609,1,01,1,4,B00,4100
2969753609,1,01,1,5,C00,160
2969753609,1,01,1,4,B07,200
2969753609,1,01,1,5,C10,160
2969753611,1,01,1,4,B00,400
2969753611,1,01,1,5,C07,200
2969753611,1,01,1,5,C10,2200
2969753611,1,01,1,5,C09,1000
2969753611,1,01,1,5,C08,3100
2969753611,1,01,1,5,C00,6500
2969753611,1,01,1,4,B11,100
2969753611,1,01,1,4,B06,300
2969753612,1,01,1,5,C10,150
2969753612,1,01,1,5,C08,3100
2969753612,1,01,1,5,C00,3450
2969753612,1,01,1,5,C07,200
2969753814,1,01,1,4,B10,2400
2969753814,1,01,1,4,B06,3200
2969753814,1,01,1,4,B00,5900
2969753814,1,01,1,5,C10,1000
2969753814,1,01,1,5,C08,6000
2969753814,1,01,1,5,C00,7000
2969753814,1,01,1,4,B11,300
2969753817,1,01,1,5,C08,11440
2969753817,1,01,1,4,B00,18000
2969753817,1,01,1,5,C09,380
2969753817,1,01,1,5,C10,1420
2969753817,1,01,1,4,B05,1500
2969753817,1,01,1,4,B06,10000
2969753817,1,01,1,4,B10,6000
2969753817,1,01,1,4,B11,500
2969753817,1,01,1,5,C00,13240
2969753818,1,05,2,4,B02,6200
2969753818,1,05,2,4,B00,11300
2969753818,1,05,2,4,B10,4800
2969753818,1,05,2,4,B11,300
2969754201,1,01,2,5,C00,500
2969754201,1,01,2,5,C10,500
2969754204,1,01,1,5,C09,150
2969754204,1,01,1,5,C08,9900
2969754204,1,01,1,5,C10,25
2969754204,1,01,1,5,C00,10075
2969754204,1,01,1,4,B11,360
2969754204,1,01,1,4,B07,1200
2969754204,1,01,1,4,B00,1560
2969754205,1,01,1,4,B00,16000
2969754205,1,01,1,5,C10,2000
2969754205,1,01,1,5,C08,5000
2969754205,1,01,1,5,C00,7000
2969754205,1,01,1,4,B11,1000
2969754205,1,01,1,4,B10,15000
2969754206,1,01,2,5,C00,1800
2969754206,1,01,2,5,C08,1800
2969754407,1,01,1,4,B00,2620
2969754407,1,01,1,4,B11,340
2969754407,1,01,1,4,B02,2000
2969754407,1,01,1,4,B07,280
2969754408,1,02,1,5,C00,2400
2969754408,1,02,1,5,C08,2400
2969754409,1,02,2,5,C08,3000
2969754409,1,02,2,5,C10,400
2969754409,1,02,2,4,B00,5100
2969754409,1,02,2,4,B06,1000
2969754409,1,02,2,4,B07,1500
2969754409,1,02,2,4,B10,2000
2969754409,1,02,2,4,B11,600
2969754409,1,02,2,5,C00,3400
2969754410,1,01,2,5,C00,26200
2969754410,1,01,2,5,C08,24000
2969754410,1,01,2,5,C09,2000
2969754410,1,01,2,5,C10,200
2969754410,1,01,2,4,B00,14730
2969754410,1,01,2,4,B10,6930
2969754410,1,01,2,4,B02,4800
2969754410,1,01,2,4,B01,1500
2969754410,1,01,2,4,B11,300
2969754410,1,01,2,4,B07,1200
2969754411,1,01,1,4,B10,21000
2969754411,1,01,1,4,B07,5000
2969754411,1,01,1,4,B06,12000
2969754411,1,01,1,4,B00,43000
2969754411,1,01,1,5,C10,5000
2969754411,1,01,1,5,C09,4500
2969754411,1,01,1,5,C08,158080
2969754411,1,01,1,4,B15,5000
2969754411,1,01,1,5,C00,167580
2969754613,1,01,1,5,C10,200
2969754613,1,01,1,4,B00,3130
2969754613,1,01,1,4,B02,1400
2969754613,1,01,1,4,B07,1500
2969754613,1,01,1,5,C09,1300
2969754613,1,01,1,5,C08,5000
2969754613,1,01,1,5,C00,6500
2969754613,1,01,1,4,B11,230
2969754614,1,01,1,5,C12,1440
2969754614,1,01,1,5,C10,1800
2969754614,1,01,1,5,C09,3500
2969754614,1,01,1,5,C08,70000
2969754614,1,01,1,5,C00,82440
2969754614,1,01,1,5,C05,5700
2969754614,1,01,1,4,B15,13500
2969754614,1,01,1,4,B11,2405
2969754614,1,01,1,4,B09,14400
2969754614,1,01,1,4,B00,38873
2969754614,1,01,1,4,B02,4900
2969754614,1,01,1,4,B07,3668
2969754616,1,01,2,4,B11,280
2969754616,1,01,2,4,B10,2300
2969754616,1,01,2,4,B07,300
2969754616,1,01,2,4,B02,2000
2969754616,1,01,2,4,B00,4880
2969754617,1,01,1,4,B00,8000
2969754617,1,01,1,4,B05,3000
2969754617,1,01,1,4,B06,5000
2969754617,1,01,1,5,C00,34500
2969754617,1,01,1,5,C05,4000
2969754617,1,01,1,5,C08,28800
2969754617,1,01,1,5,C09,1400
2969754617,1,01,1,5,C10,300
2969754618,1,01,1,4,B02,3000
2969754618,1,01,1,4,B07,1800
2969754618,1,01,1,4,B10,5000
2969754618,1,01,1,4,B11,500
2969754618,1,01,1,5,C00,18300
2969754618,1,01,1,5,C08,15000
2969754618,1,01,1,5,C09,300
2969754618,1,01,1,5,C10,3000
2969754618,1,01,1,4,B00,18300
2969754618,1,01,1,4,B01,8000
2969754819,1,01,1,5,C00,11500
2969754819,1,01,1,5,C08,11500
2969754820,1,01,1,4,B10,5400
2969754820,1,01,1,4,B11,520
2969754820,1,01,1,5,C00,4100
2969754820,1,01,1,4,B07,1600
2969754820,1,01,1,5,C07,1100
2969754820,1,01,1,4,B00,11320
2969754820,1,01,1,5,C10,600
2969754820,1,01,1,5,C08,2400
2969754820,1,01,1,4,B02,3800
2969754821,1,01,2,4,B10,1350
2969754821,1,01,2,4,B07,600
2969754821,1,01,2,4,B00,4950
2969754821,1,01,2,4,B02,3000
2969754822,1,01,2,5,C08,1300
2969754822,1,01,2,4,B02,17600
2969754822,1,01,2,4,B11,420
2969754822,1,01,2,4,B10,8500
2969754822,1,01,2,4,B07,500
2969754822,1,01,2,5,C00,1300
2969754822,1,01,2,4,B00,27020
2969754823,1,01,1,5,C00,7500
2969754823,1,01,1,4,B11,2000
2969754823,1,01,1,4,B06,15000
2969754823,1,01,1,4,B05,5000
2969754823,1,01,1,4,B00,24000
2969754823,1,01,1,4,B15,2000
2969754823,1,01,1,5,C08,7000
2969754823,1,01,1,5,C10,500
2969754824,1,01,2,5,C10,115
2969754824,1,01,2,4,B00,3220
2969754824,1,01,2,4,B02,2800
2969754824,1,01,2,4,B07,300
2969754824,1,01,2,4,B11,120
2969754824,1,01,2,5,C00,10115
2969754824,1,01,2,5,C08,10000
2969755305,1,01,1,4,B02,1000
2969755305,1,01,1,4,B00,1000
2969755714,1,04,1,4,B15,8000
2969755714,1,04,1,4,B07,225
2969755714,1,04,1,4,B10,1500
2969755714,1,04,1,4,B11,1500
2969755714,1,04,1,4,B02,8200
2969755714,1,04,1,4,B00,49425
2969755714,1,04,1,4,B06,30000
2969755921,1,01,1,4,B01,20000
2969755921,1,01,1,4,B00,95000
2969755921,1,01,1,4,B11,5000
2969755921,1,01,1,4,B10,10000
2969755921,1,01,1,4,B07,10000
2969755921,1,01,1,4,B06,10000
2969755921,1,01,1,4,B04,10000
2969755921,1,01,1,4,B02,30000
2969756613,1,01,1,4,B10,20000
2969756613,1,01,1,4,B11,1200
2969756613,1,01,1,4,B07,3000
2969756613,1,01,1,4,B01,8000
2969756613,1,01,1,4,B06,3000
2969756613,1,01,1,4,B00,35200
2969757019,1,01,1,4,B00,68850
2969757019,1,01,1,4,B11,1450
2969757019,1,01,1,4,B10,30000
2969757019,1,01,1,4,B07,3000
2969757019,1,01,1,4,B03,900
2969757019,1,01,1,4,B01,7500
2969757019,1,01,1,4,B02,26000
2969757301,1,01,1,5,C10,1200
2969757301,1,01,1,4,B07,5200
2969757301,1,01,1,5,C08,47000
2969757301,1,01,1,5,C00,48700
2969757301,1,01,1,5,C09,500
2969757301,1,01,1,4,B03,6000
2969757301,1,01,1,4,B02,20000
2969757301,1,01,1,4,B00,31200
2969757303,1,01,1,4,B00,23000
2969757303,1,05,2,5,C08,960
2969757303,1,05,2,5,C07,7200
2969757303,1,05,2,5,C00,8160
2969757303,1,05,2,4,B15,900
2969757303,1,01,1,4,B02,10000
2969757303,1,01,1,4,B07,1000
2969757303,1,01,1,4,B10,5000
2969757303,1,01,1,4,B11,1000
2969757303,1,01,1,4,B15,6000
2969757303,1,05,2,4,B00,6400
2969757303,1,05,2,4,B02,3900
2969757303,1,05,2,4,B06,200
2969757303,1,05,2,4,B07,500
2969757303,1,05,2,4,B10,900
2969757304,1,01,1,5,C10,4500
2969757304,1,01,1,5,C00,4500
2969757304,1,01,1,4,B11,600
2969757304,1,01,1,4,B10,15000
2969757304,1,01,1,4,B04,300
2969757304,1,01,1,4,B02,8000
2969757304,1,01,1,4,B00,23900
2969757305,1,02,1,5,C00,2500
2969757305,1,02,1,4,B06,9000
2969757305,1,02,1,4,B10,400
2969757305,1,02,1,4,B00,9400
2969757305,1,02,1,5,C10,2500
2969757306,1,02,1,4,B06,800
2969757306,1,02,1,4,B10,2000
2969757306,1,02,1,4,B02,5600
2969757306,1,02,1,4,B00,8400
2969757509,1,01,1,4,B00,2000
2969757509,1,01,1,4,B02,300
2969757509,1,01,1,4,B06,1100
2969757509,1,01,1,4,B15,600
2969757717,1,03,1,4,B00,7100
2969757717,1,03,1,4,B02,4000
2969757717,1,03,1,4,B03,300
2969757717,1,03,1,4,B11,2000
2969757717,1,03,1,4,B15,800
2969758020,1,01,1,4,B02,3900
2969758020,1,01,1,4,B00,5320
2969758020,1,01,1,4,B11,250
2969758020,1,01,1,4,B10,800
2969758020,1,01,1,4,B07,370
2969758021,1,06,1,4,B00,13980
2969758021,1,06,1,4,B02,9000
2969758021,1,06,1,4,B07,1080
2969758021,1,06,1,5,C07,180
2969758021,1,06,1,4,B11,900
2969758021,1,06,1,5,C00,180
2969758021,1,06,1,4,B10,3000
2969758301,1,02,1,4,B15,1800
2969758301,1,02,1,4,B11,240
2969758301,1,02,1,5,C10,700
2969758301,1,02,1,5,C08,2600
2969758301,1,02,1,4,B00,9940
2969758301,1,02,1,4,B02,2900
2969758301,1,02,1,4,B06,2400
2969758301,1,02,1,5,C00,3300
2969758301,1,02,1,4,B10,1800
2969758301,1,02,1,4,B07,800
2969758303,1,01,1,5,C08,47250
2969758303,1,01,1,5,C10,3000
2969758303,1,01,1,5,C00,50250
2969758303,1,01,1,4,B11,600
2969758303,1,01,1,4,B10,4000
2969758303,1,01,1,4,B07,3000
2969758303,1,01,1,4,B02,21350
2969758303,1,01,1,4,B00,28950
2969758304,1,02,1,4,B00,7700
2969758304,1,02,1,4,B02,1800
2969758304,1,02,1,4,B07,300
2969758304,1,02,1,5,C13,5600
2969758304,1,02,1,5,C10,240
2969758304,1,02,1,5,C08,10232
2969758304,1,02,1,5,C00,16072
2969758304,1,02,1,4,B15,5600
2969758508,1,01,2,5,C00,11500
2969758508,1,01,2,5,C08,10000
2969758508,1,01,2,5,C10,1500
2969758508,1,01,2,4,B00,14095
2969758508,1,01,2,4,B02,9000
2969758508,1,01,2,4,B07,1000
2969758508,1,01,2,4,B11,895
2969758508,1,01,2,4,B10,3200
2969758510,1,02,1,5,C10,50
2969758510,1,02,1,5,C07,1000
2969758510,1,02,1,5,C00,1050
2969758510,1,01,1,4,B15,2400
2969758510,1,01,1,4,B11,2500
2969758510,1,01,1,4,B10,6500
2969758510,1,01,1,4,B07,1260
2969758510,1,01,1,4,B02,18000
2969758510,1,01,1,4,B00,30660
2969759204,1,02,1,4,B10,24000
2969759204,1,02,1,4,B11,5000
2969759204,1,02,1,5,C00,2600
2969759204,1,02,1,5,C07,1000
2969759204,1,02,1,5,C10,1600
2969759204,1,02,1,4,B00,69000
2969759204,1,02,1,4,B05,1000
2969759204,1,02,1,4,B06,20000
2969759204,1,02,1,4,B07,19000
2969759205,1,01,1,5,C00,3640
2969759205,1,01,1,4,B03,4250
2969759205,1,01,1,4,B02,44600
2969759205,1,01,1,4,B00,83850
2969759205,1,01,1,5,C08,3640
2969759205,1,01,1,4,B11,2800
2969759205,1,01,1,4,B14,3000
2969759205,1,01,1,4,B15,4000
2969759205,1,01,1,4,B10,25200
2969759408,1,01,1,4,B11,1800
2969759408,1,01,1,5,C00,135000
2969759408,1,01,1,4,B10,16500
2969759408,1,01,1,4,B07,3300
2969759408,1,01,1,4,B02,64000
2969759408,1,01,1,4,B00,85600
2969759408,1,01,1,5,C08,120000
2969759408,1,01,1,5,C09,6000
2969759408,1,01,1,5,C10,9000
2969759919,1,02,1,5,C00,50
2969759919,1,02,1,5,C10,50
2969760019,1,02,1,5,C02,500
2969760019,1,02,1,5,C00,10500
2969760019,1,02,1,5,C06,3000
2969760019,1,02,1,5,C08,4000
2969760019,1,02,1,5,C10,1000
2969760019,1,02,1,5,C04,2000
2969760020,1,01,1,4,B02,500
2969760020,1,01,1,4,B15,2000
2969760020,1,01,1,4,B00,2500
2969760022,1,01,1,4,B15,400
2969760022,1,01,1,4,B00,1600
2969760022,1,01,1,4,B02,1200
2969760024,1,02,1,4,B10,7500
2969760024,1,02,1,4,B07,10000
2969760024,1,02,1,4,B02,6000
2969760024,1,02,1,4,B00,26500
2969760024,1,02,1,4,B11,3000
2969760024,1,01,1,5,C00,420
2969760024,1,01,1,4,B02,64
2969760024,1,01,1,4,B00,64
2969760024,1,01,1,5,C08,420
2969760302,1,02,1,5,C00,1600
2969760302,1,02,1,5,C08,1600
2969760302,1,02,1,4,B11,800
2969760302,1,02,1,4,B10,800
2969760302,1,02,1,4,B02,1200
2969760302,1,02,1,4,B00,2800
2969760305,1,01,1,4,B00,4400
2969760305,1,01,1,4,B02,1400
2969760305,1,01,1,4,B10,3000
2969760305,1,01,1,5,C00,950
2969760305,1,01,1,5,C08,800
2969760305,1,01,1,5,C10,150
2969760509,1,01,1,4,B10,1200
2969760509,1,01,1,4,B00,1200
2969761201,1,01,2,4,B00,5000
2969761201,1,01,2,4,B10,5000
2969761407,1,01,2,5,C00,1550
2969761407,1,01,2,4,B11,680
2969761407,1,01,2,4,B10,1000
2969761407,1,01,2,4,B02,1000
2969761407,1,01,2,5,C08,1550
2969761407,1,01,2,4,B00,2680
2969761409,1,01,2,4,B09,3000
2969761409,1,01,2,4,B10,8000
2969761409,1,01,2,5,C00,2600
2969761409,1,01,2,5,C07,2000
2969761409,1,01,2,5,C10,600
2969761409,1,01,2,4,B00,24000
2969761409,1,01,2,4,B02,8000
2969761409,1,01,2,4,B06,5000
2969761716,1,02,1,4,B11,500
2969761716,1,02,1,4,B07,4000
2969761716,1,04,1,4,B03,100
2969761716,1,04,1,4,B00,3600
2969761716,1,02,1,4,B02,9000
2969761716,1,02,1,4,B00,13500
2969761716,1,01,2,5,C19,2500
2969761716,1,01,2,5,C10,4500
2969761716,1,01,2,5,C09,500
2969761716,1,01,2,5,C08,2720
2969761716,1,01,2,5,C07,21000
2969761716,1,01,2,5,C03,100
2969761716,1,01,2,5,C00,31320
2969761716,1,04,1,4,B07,2000
2969761716,1,04,1,4,B10,1000
2969761716,1,04,1,4,B11,500
2969761717,1,01,2,4,B11,1000
2969761717,1,01,2,4,B10,10000
2969761717,1,01,2,4,B02,5400
2969761717,1,01,2,4,B00,19400
2969761717,1,01,2,4,B06,3000
2969761922,1,01,1,4,B00,2200
2969761922,1,01,1,4,B02,2000
2969761922,1,01,1,4,B07,200
2969762206,1,01,1,5,C10,600
2969762206,1,01,1,4,B00,18700
2969762206,1,01,1,4,B11,3000
2969762206,1,01,1,4,B10,7300
2969762206,1,01,1,4,B07,400
2969762206,1,01,1,4,B06,3500
2969762206,1,01,1,4,B05,1500
2969762206,1,01,1,5,C00,600
2969762206,1,01,1,4,B03,3000
2969762407,1,01,1,4,B03,300
2969762407,1,01,1,4,B10,500
2969762407,1,01,1,4,B11,175
2969762407,1,01,1,5,C00,1000
2969762407,1,01,1,5,C08,1000
2969762407,1,01,1,4,B02,1800
2969762407,1,01,1,4,B00,2775
2969762409,1,01,1,5,C08,6000
2969762409,1,01,1,5,C10,600
2969762409,1,01,1,5,C06,1000
2969762409,1,01,1,5,C00,7600
2969762409,1,01,1,4,B11,1000
2969762409,1,01,1,4,B10,4000
2969762409,1,01,1,4,B06,800
2969762409,1,01,1,4,B03,700
2969762409,1,01,1,4,B02,1500
2969762409,1,01,1,4,B00,8000
2969762618,1,01,1,4,B11,6000
2969762618,1,01,1,4,B10,30000
2969762618,1,01,1,4,B15,42000
2969762618,1,01,1,4,B00,180400
2969762618,1,01,1,4,B07,8400
2969762618,1,01,1,4,B04,9000
2969762618,1,01,1,4,B05,10000
2969762618,1,01,1,4,B06,45000
2969762618,1,01,1,4,B01,30000
2969762921,1,01,1,4,B00,31000
2969762921,1,01,1,4,B02,11000
2969762921,1,01,1,4,B03,1500
2969762921,1,01,1,4,B07,1500
2969762921,1,01,1,4,B10,8000
2969762921,1,01,1,4,B11,2000
2969762921,1,01,1,4,B15,7000
2969763024,1,01,1,4,B00,19750
2969763024,1,01,1,4,B02,10600
2969763024,1,01,1,4,B10,8800
2969763024,1,01,1,4,B11,350
2969763303,1,02,1,5,C10,4500
2969763303,1,02,1,4,B02,2000
2969763303,1,02,1,4,B00,12000
2969763303,1,02,1,5,C08,36480
2969763303,1,02,1,5,C00,40980
2969763303,1,02,1,4,B11,2000
2969763303,1,02,1,4,B10,4000
2969763303,1,02,1,4,B06,4000
2969763304,1,01,1,4,B11,1000
2969763304,1,01,1,4,B01,2000
2969763304,1,01,1,4,B00,9000
2969763304,1,01,1,4,B10,4000
2969763304,1,01,1,4,B02,2000
2969763608,1,01,1,4,B11,1000
2969763608,1,01,1,4,B10,5000
2969763608,1,01,1,4,B02,8000
2969763608,1,01,1,4,B00,14000
2969763610,1,01,1,4,B11,1120
2969763610,1,01,1,4,B10,8000
2969763610,1,01,1,4,B00,16320
2969763610,1,01,1,4,B02,7200
2969764021,1,01,2,4,B06,1440
2969764021,1,01,2,4,B10,5600
2969764021,1,01,2,4,B11,1500
2969764021,1,01,2,4,B00,12540
2969764021,1,01,2,4,B15,4000
2969764022,1,03,1,4,B00,9800
2969764022,1,03,1,4,B02,4800
2969764022,1,03,1,4,B10,4000
2969764022,1,03,1,4,B11,1000
2969764304,1,01,1,4,B00,4770
2969764304,1,01,1,4,B02,3000
2969764304,1,01,1,4,B07,270
2969764304,1,01,1,4,B10,1500
2969764305,1,01,1,4,B01,21000
2969764305,1,01,1,4,B19,62000
2969764305,1,01,1,4,B15,180000
2969764305,1,01,1,4,B11,15000
2969764305,1,01,1,4,B10,90000
2969764305,1,01,1,4,B07,30000
2969764305,1,01,1,4,B06,180000
2969764305,1,01,1,4,B00,578000
2969764508,1,01,1,5,C00,58240
2969764508,1,01,1,5,C05,3800
2969764508,1,01,1,5,C06,2040
2969764508,1,01,1,5,C08,42000
2969764508,1,01,1,5,C09,7200
2969764508,1,01,1,5,C10,3200
2969764510,1,02,1,4,B02,3000
2969764510,1,02,1,5,C08,2400
2969764510,1,02,1,5,C00,2400
2969764510,1,02,1,4,B10,220
2969764510,1,02,1,4,B00,3370
2969764510,1,02,1,4,B07,150
2969764511,1,02,1,5,C08,36000
2969764511,1,02,1,4,B11,3000
2969764511,1,02,1,4,B00,134000
2969764511,1,02,1,4,B04,10000
2969764511,1,02,1,5,C10,2000
2969764511,1,02,1,5,C07,30000
2969764511,1,02,1,5,C00,68000
2969764511,1,02,1,4,B15,15000
2969764511,1,02,1,4,B03,5000
2969764511,1,02,1,4,B01,35000
2969764511,1,02,1,4,B10,36000
2969764511,1,02,1,4,B06,30000
